date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:55:57	3907/3907	---M--	200	added ('OK')	image/png	etag:%227c42310-f43-5dcada36a875f%22	https://achievion.com/wp-content/uploads/2022/04/Group-20492.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2022/04/Group-20492.png	(from https://achievion.com/solutions)
15:55:57	3204/3204	---M--	200	added ('OK')	image/png	etag:%227c42311-c84-5dcada4cc0804%22	https://achievion.com/wp-content/uploads/2022/04/Group-20519.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2022/04/Group-20519.png	(from https://achievion.com/solutions)
15:55:58	2704/2704	---M--	200	added ('OK')	image/png	etag:%227c42312-a90-5dcada6c0c062%22	https://achievion.com/wp-content/uploads/2022/04/Group-20570.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2022/04/Group-20570.png	(from https://achievion.com/solutions)
15:55:58	98464/98464	---M--	200	added ('OK')	image/png	etag:%227c0283b-180a0-59ec3ca8a05de%22	https://achievion.com/wp-content/uploads/2020/02/exp_big3.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2020/02/exp_big3.png	(from https://achievion.com/solutions)
15:55:58	4430/4430	---M--	200	added ('OK')	image/png	etag:%227c42313-114e-5dcadab887fa0%22	https://achievion.com/wp-content/uploads/2022/04/Group-20553.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2022/04/Group-20553.png	(from https://achievion.com/solutions)
15:55:59	4543/4543	---M--	200	added ('OK')	image/png	etag:%227c42314-11bf-5dcadac991d1c%22	https://achievion.com/wp-content/uploads/2022/04/Group-20613.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2022/04/Group-20613.png	(from https://achievion.com/solutions)
15:55:59	2445/2445	---M--	200	added ('OK')	image/png	etag:%227c42315-98d-5dcadadce1f0e%22	https://achievion.com/wp-content/uploads/2022/04/Group-20625.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2022/04/Group-20625.png	(from https://achievion.com/solutions)
15:55:59	3556/3556	---M--	200	added ('OK')	image/png	etag:%227c42316-de4-5dcadaeeec609%22	https://achievion.com/wp-content/uploads/2022/04/Group-20554.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2022/04/Group-20554.png	(from https://achievion.com/solutions)
15:56:00	3352/3352	---M--	200	added ('OK')	image/png	etag:%227c42317-d18-5dcadb1c0ee3f%22	https://achievion.com/wp-content/uploads/2022/04/Group-20646.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2022/04/Group-20646.png	(from https://achievion.com/solutions)
15:56:00	73023/73023	---M--	200	added ('OK')	image/png	etag:%227c42323-11d3f-5dcaf116bc079%22	https://achievion.com/wp-content/uploads/2022/04/hand.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2022/04/hand.png	(from https://achievion.com/solutions)
15:56:01	3503/3503	---M--	200	added ('OK')	image/png	etag:%227c42318-daf-5dcadb2e33b1a%22	https://achievion.com/wp-content/uploads/2022/04/Group-20663.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2022/04/Group-20663.png	(from https://achievion.com/solutions)
15:56:01	3028/3028	---M--	200	added ('OK')	image/png	etag:%227c42319-bd4-5dcadb40dc940%22	https://achievion.com/wp-content/uploads/2022/04/Group-20683.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2022/04/Group-20683.png	(from https://achievion.com/solutions)
15:56:01	98357/98357	---M--	200	added ('OK')	image/png	etag:%227c02841-18035-59ec3d358b6c4%22	https://achievion.com/wp-content/uploads/2020/02/exp_big5.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2020/02/exp_big5.png	(from https://achievion.com/solutions)
15:56:02	4077/4077	---M--	200	added ('OK')	image/png	etag:%227c4231a-fed-5dcadedc05e18%22	https://achievion.com/wp-content/uploads/2022/04/Group-20711.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2022/04/Group-20711.png	(from https://achievion.com/solutions)
15:56:02	2656/2656	---M--	200	added ('OK')	image/png	etag:%227c4231b-a60-5dcadeebcb80b%22	https://achievion.com/wp-content/uploads/2022/04/Group-20733.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2022/04/Group-20733.png	(from https://achievion.com/solutions)
15:56:03	4361/4361	---M--	200	added ('OK')	image/png	etag:%227c4231c-1109-5dcadefe55618%22	https://achievion.com/wp-content/uploads/2022/04/Group-20750.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2022/04/Group-20750.png	(from https://achievion.com/solutions)
15:56:03	85042/85042	---M--	200	added ('OK')	image/png	etag:%227c02844-14c32-59ec3d768ee51%22	https://achievion.com/wp-content/uploads/2020/02/exp_big6.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2020/02/exp_big6.png	(from https://achievion.com/solutions)
15:56:03	3220/3220	---M--	200	added ('OK')	image/png	etag:%227c4231d-c94-5dcadf3435f1a%22	https://achievion.com/wp-content/uploads/2022/04/Group-20808.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2022/04/Group-20808.png	(from https://achievion.com/solutions)
15:56:04	3629/3629	---M--	200	added ('OK')	image/png	etag:%227c4231e-e2d-5dcadf4a01cfb%22	https://achievion.com/wp-content/uploads/2022/04/Group-20880.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2022/04/Group-20880.png	(from https://achievion.com/solutions)
15:56:04	3377/3377	---M--	200	added ('OK')	image/png	etag:%227c4231f-d31-5dcadf590bb01%22	https://achievion.com/wp-content/uploads/2022/04/Group-20845.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2022/04/Group-20845.png	(from https://achievion.com/solutions)
15:56:05	25478/25478	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d686209247fad0e68ebdf95dc17c5133-gzip%22	https://achievion.com/portfolio/feed	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/feed	(from https://achievion.com/portfolio)
15:56:06	758/758	---MC-	200	added ('OK')	application/json	date:Sat,%2025%20Jun%202022%2010:26:05%20GMT	https://achievion.com/wp-json/wp/v2/categories/3	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-json/wp/v2/categories/3.json	(from https://achievion.com/portfolio)
15:56:07	110195/110195	---M--	200	added ('OK')	image/svg+xml	etag:%227ac07aa-1ae73-59ab2fd0e9200%22	https://achievion.com/wp-content/themes/understrap-master/img/hero_portfolio.svg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/themes/understrap-master/img/hero_portfolio.svg	(from https://achievion.com/portfolio)
15:56:08	70243/70243	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:06%20GMT	https://achievion.com/portfolio/transport-management-software.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/transport-management-software.html	(from https://achievion.com/portfolio)
15:56:08	57310/57310	---M--	200	added ('OK')	image/png	etag:%227c02974-dfde-59d5dbe0a1af8%22	https://achievion.com/wp-content/uploads/2020/01/gjmoving-thumb.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2020/01/gjmoving-thumb.png	(from https://achievion.com/portfolio)
15:56:09	68852/68852	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:07%20GMT	https://achievion.com/portfolio/just-answer-chatbot.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/just-answer-chatbot.html	(from https://achievion.com/portfolio)
15:56:10	272824/272824	---M--	200	added ('OK')	image/jpeg	etag:%227c8344f-429b8-59ab304912d80%22	https://achievion.com/wp-content/uploads/2019/02/justan_mini.jpg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2019/02/justan_mini.jpg	(from https://achievion.com/portfolio)
15:56:11	68991/68991	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:09%20GMT	https://achievion.com/portfolio/ai-investment-marketplace.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/ai-investment-marketplace.html	(from https://achievion.com/portfolio)
15:56:13	224366/224366	---M--	200	added ('OK')	image/png	etag:%227c83380-36c6e-59ab303600080%22	https://achievion.com/wp-content/uploads/2018/09/ai_small.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2018/09/ai_small.png	(from https://achievion.com/portfolio)
15:56:13	68177/68177	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:11%20GMT	https://achievion.com/portfolio/retail-traffic-analytics-ai-software.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/retail-traffic-analytics-ai-software.html	(from https://achievion.com/portfolio)
15:56:14	293209/293209	---M--	200	added ('OK')	image/jpeg	etag:%227c80224-47959-5d737a7863893%22	https://achievion.com/wp-content/uploads/2018/09/Retail_traffic_analytics_1.jpg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2018/09/Retail_traffic_analytics_1.jpg	(from https://achievion.com/portfolio)
15:56:14	67477/67477	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:13%20GMT	https://achievion.com/portfolio/face-recognition-software.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/face-recognition-software.html	(from https://achievion.com/portfolio)
15:56:15	71007/71007	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:14%20GMT	https://achievion.com/portfolio/forte.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/forte.html	(from https://achievion.com/portfolio)
15:56:15	61119/61119	---M--	200	added ('OK')	image/jpeg	etag:%227c83251-eebf-59ab301d34600%22	https://achievion.com/wp-content/uploads/2017/12/forte_476x355.jpg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2017/12/forte_476x355.jpg	(from https://achievion.com/portfolio)
15:56:16	69646/69646	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:15%20GMT	https://achievion.com/portfolio/blockchain-apps.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/blockchain-apps.html	(from https://achievion.com/portfolio)
15:56:16	316627/316627	---M--	200	added ('OK')	image/png	etag:%227c83340-4d4d3-59ab302c76a00%22	https://achievion.com/wp-content/uploads/2018/05/bix-thumb.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2018/05/bix-thumb.png	(from https://achievion.com/portfolio)
15:56:17	69904/69904	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:16%20GMT	https://achievion.com/portfolio/test-automation-platform.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/test-automation-platform.html	(from https://achievion.com/portfolio)
15:56:17	48497/48497	---M--	200	added ('OK')	image/png	etag:%227c029ae-bd71-59dc2399a6456%22	https://achievion.com/wp-content/uploads/2020/02/s7-thumb.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2020/02/s7-thumb.png	(from https://achievion.com/portfolio)
15:56:18	68819/68819	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:17%20GMT	https://achievion.com/portfolio/network-quality-app.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/network-quality-app.html	(from https://achievion.com/portfolio)
15:56:18	295495/295495	---M--	200	added ('OK')	image/png	etag:%227c000eb-48247-59cd378d6ac1e%22	https://achievion.com/wp-content/uploads/2020/01/ppoint-thumbnail.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2020/01/ppoint-thumbnail.png	(from https://achievion.com/portfolio)
15:56:18	70324/70324	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:17%20GMT	https://achievion.com/portfolio/physical-therapy-app.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/physical-therapy-app.html	(from https://achievion.com/portfolio)
15:56:18	272211/272211	---M--	200	added ('OK')	image/jpeg	etag:%227c832eb-42753-59ab3024d5800%22	https://achievion.com/wp-content/uploads/2018/02/face-mini.jpg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2018/02/face-mini.jpg	(from https://achievion.com/portfolio)
15:56:19	20331/20331	---M--	200	added ('OK')	image/jpeg	etag:%227c8342e-4f6b-59ab304542480%22	https://achievion.com/wp-content/uploads/2019/01/physio_thumbnail.jpg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2019/01/physio_thumbnail.jpg	(from https://achievion.com/portfolio)
15:56:19	68750/68750	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:18%20GMT	https://achievion.com/portfolio/veteran-benefits.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/veteran-benefits.html	(from https://achievion.com/portfolio)
15:56:19	44980/44980	---M--	200	added ('OK')	image/jpeg	etag:%227c83255-afb4-59ab301d34600%22	https://achievion.com/wp-content/uploads/2017/12/nvslp_476x355.jpg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2017/12/nvslp_476x355.jpg	(from https://achievion.com/portfolio)
15:56:20	68721/68721	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:19%20GMT	https://achievion.com/portfolio/yoga.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/yoga.html	(from https://achievion.com/portfolio)
15:56:20	72068/72068	---M--	200	added ('OK')	image/jpeg	etag:%227c83266-11984-59ab301b4c180%22	https://achievion.com/wp-content/uploads/2017/12/yoga3_476x355.jpg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2017/12/yoga3_476x355.jpg	(from https://achievion.com/portfolio)
15:56:21	68991/68991	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:20%20GMT	https://achievion.com/portfolio/telnet.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/telnet.html	(from https://achievion.com/portfolio)
15:56:21	88899/88899	---M--	200	added ('OK')	image/jpeg	etag:%227c83258-15b43-59ab301d34600%22	https://achievion.com/wp-content/uploads/2017/12/telnet_476x355.jpg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2017/12/telnet_476x355.jpg	(from https://achievion.com/portfolio)
15:56:23	68282/68282	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:21%20GMT	https://achievion.com/portfolio/1001wonders.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/1001wonders.html	(from https://achievion.com/portfolio)
15:56:23	46854/46854	---M--	200	added ('OK')	image/jpeg	etag:%227c8325d-b706-59ab301d34600%22	https://achievion.com/wp-content/uploads/2017/12/wonders_476x355.jpg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2017/12/wonders_476x355.jpg	(from https://achievion.com/portfolio)
15:56:24	69728/69728	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:23%20GMT	https://achievion.com/portfolio/grassroot-project.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/grassroot-project.html	(from https://achievion.com/portfolio)
15:56:24	23649/23649	---M--	200	added ('OK')	image/png	etag:%227c6556f-5c61-59ab3013aaf80%22	https://achievion.com/wp-content/uploads/2017/05/002_TGP_new.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2017/05/002_TGP_new.png	(from https://achievion.com/portfolio)
15:56:25	70017/70017	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:23%20GMT	https://achievion.com/portfolio/pay4schoolstuff-com.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/pay4schoolstuff-com.html	(from https://achievion.com/portfolio)
15:56:25	10216/10216	---M--	200	added ('OK')	image/jpeg	etag:%227c42a27-27e8-59ab300098280%22	https://achievion.com/wp-content/uploads/2016/12/p4s.jpg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2016/12/p4s.jpg	(from https://achievion.com/portfolio)
15:56:26	69300/69300	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:25%20GMT	https://achievion.com/portfolio/stylecable-2.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/stylecable-2.html	(from https://achievion.com/portfolio)
15:56:26	15617/15617	---M--	200	added ('OK')	image/jpeg	etag:%227c42a46-3d01-59ab2ffeafe00%22	https://achievion.com/wp-content/uploads/2016/12/stylecable5.jpg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2016/12/stylecable5.jpg	(from https://achievion.com/portfolio)
15:56:28	68910/68910	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:26%20GMT	https://achievion.com/portfolio/kidslearnto.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/kidslearnto.html	(from https://achievion.com/portfolio)
15:56:28	23542/23542	---M--	200	added ('OK')	image/jpeg	etag:%227c654bc-5bf6-59ab300651000%22	https://achievion.com/wp-content/uploads/2017/01/kidslearn.jpg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2017/01/kidslearn.jpg	(from https://achievion.com/portfolio)
15:56:29	69759/69759	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:28%20GMT	https://achievion.com/portfolio/socialtables.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/socialtables.html	(from https://achievion.com/portfolio)
15:56:30	12345/12345	---M--	200	added ('OK')	image/jpeg	etag:%227c42a44-3039-59ab2ffeafe00%22	https://achievion.com/wp-content/uploads/2016/12/socialtables.jpg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2016/12/socialtables.jpg	(from https://achievion.com/portfolio)
15:56:30	70629/70629	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:29%20GMT	https://achievion.com/portfolio/itsonme-app.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/itsonme-app.html	(from https://achievion.com/portfolio)
15:56:31	15551/15551	---M--	200	added ('OK')	image/jpeg	etag:%227c42a23-3cbf-59ab300098280%22	https://achievion.com/wp-content/uploads/2016/12/itsonme3.jpg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2016/12/itsonme3.jpg	(from https://achievion.com/portfolio)
15:56:32	69635/69635	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:30%20GMT	https://achievion.com/portfolio/iedision-project.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/iedision-project.html	(from https://achievion.com/portfolio)
15:56:32	17156/17156	---M--	200	added ('OK')	image/jpeg	etag:%227c42a21-4304-59ab300098280%22	https://achievion.com/wp-content/uploads/2016/12/iedison2.jpg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2016/12/iedison2.jpg	(from https://achievion.com/portfolio)
15:56:33	69131/69131	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2010:26:32%20GMT	https://achievion.com/portfolio/nih-assist.html	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/portfolio/nih-assist.html	(from https://achievion.com/portfolio)
15:56:34	13104/13104	---M--	200	added ('OK')	image/jpeg	etag:%227c42a25-3330-59ab300098280%22	https://achievion.com/wp-content/uploads/2016/12/nih2.jpg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2016/12/nih2.jpg	(from https://achievion.com/portfolio)
15:56:34	5554/5554	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d686209247fad0e68ebdf95dc17c5133-gzip%22	https://achievion.com/process/feed	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/process/feed	(from https://achievion.com/process)
15:56:36	574/574	---MC-	200	added ('OK')	application/json	date:Sat,%2025%20Jun%202022%2010:26:34%20GMT	https://achievion.com/wp-json/wp/v2/categories/12	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-json/wp/v2/categories/12.json	(from https://achievion.com/process)
15:56:36	61083/61083	---M-Z	200	added ('OK')	text/css	etag:%227ac0724-ee9b-5dd903fd8d329-gzip%22	https://achievion.com/wp-content/themes/understrap-master/css/style.css?1656152682	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/themes/understrap-master/css/style7a1c.css	(from https://achievion.com/process)
15:56:38	4333/4333	---M--	200	added ('OK')	image/svg+xml	etag:%227ac0844-10ed-59ab2fde43180%22	https://achievion.com/wp-content/themes/understrap-master/img/process/1.svg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/themes/understrap-master/img/process/1.svg	(from https://achievion.com/process)
15:56:38	5860/5860	---M--	200	added ('OK')	image/svg+xml	etag:%227ac0846-16e4-59ab2fde43180%22	https://achievion.com/wp-content/themes/understrap-master/img/process/3.svg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/themes/understrap-master/img/process/3.svg	(from https://achievion.com/process)
15:56:38	2864/2864	---M--	200	added ('OK')	image/svg+xml	etag:%227ac0848-b30-59ab2fde43180%22	https://achievion.com/wp-content/themes/understrap-master/img/process/5.svg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/themes/understrap-master/img/process/5.svg	(from https://achievion.com/process)
15:56:39	4528/4528	---M--	200	added ('OK')	image/svg+xml	etag:%227ac084a-11b0-59ab2fde43180%22	https://achievion.com/wp-content/themes/understrap-master/img/process/7.svg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/themes/understrap-master/img/process/7.svg	(from https://achievion.com/process)
15:56:39	28645/28645	---M--	200	added ('OK')	image/png	etag:%227ac0865-6fe5-59ab2fcf00d80%22	https://achievion.com/wp-content/themes/understrap-master/img/ser_cross.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/themes/understrap-master/img/ser_cross.png	(from https://achievion.com/process)
15:56:41	4755/4755	---M--	200	added ('OK')	image/svg+xml	etag:%227ac0845-1293-59ab2fde43180%22	https://achievion.com/wp-content/themes/understrap-master/img/process/2.svg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/themes/understrap-master/img/process/2.svg	(from https://achievion.com/process)
15:56:41	6101/6101	---M--	200	added ('OK')	image/svg+xml	etag:%227ac0847-17d5-59ab2fde43180%22	https://achievion.com/wp-content/themes/understrap-master/img/process/4.svg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/themes/understrap-master/img/process/4.svg	(from https://achievion.com/process)
15:56:41	3488/3488	---M--	200	added ('OK')	image/svg+xml	etag:%227ac0849-da0-59ab2fde43180%22	https://achievion.com/wp-content/themes/understrap-master/img/process/6.svg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/themes/understrap-master/img/process/6.svg	(from https://achievion.com/process)
15:56:42	4953/4953	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d686209247fad0e68ebdf95dc17c5133-gzip%22	https://achievion.com/story/feed	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/story/feed	(from https://achievion.com/story)
15:56:43	640/640	---MC-	200	added ('OK')	application/json	date:Sat,%2025%20Jun%202022%2010:26:42%20GMT	https://achievion.com/wp-json/wp/v2/categories/13	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-json/wp/v2/categories/13.json	(from https://achievion.com/story)
15:56:43	61083/61083	---M-Z	200	added ('OK')	text/css	etag:%227ac0724-ee9b-5dd903fd8d329-gzip%22	https://achievion.com/wp-content/themes/understrap-master/css/style.css?1656152683	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/themes/understrap-master/css/style7f0b.css	(from https://achievion.com/story)
15:56:43	408519/408519	---M--	200	added ('OK')	image/svg+xml	etag:%227ac07ab-63bc7-59ab2fd0e9200%22	https://achievion.com/wp-content/themes/understrap-master/img/hero_process.svg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/themes/understrap-master/img/hero_process.svg	(from https://achievion.com/process)
15:56:44	226560/226560	---M--	200	added ('OK')	image/svg+xml	etag:%227ac07a7-37500-59ab2fd0e9200%22	https://achievion.com/wp-content/themes/understrap-master/img/hero_about.svg	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/themes/understrap-master/img/hero_about.svg	(from https://achievion.com/story)
15:56:45	143703/143703	---M--	200	added ('OK')	image/png	etag:%227c0297b-23157-59d34b994739b%22	https://achievion.com/wp-content/uploads/2020/01/about_n1.png	C:/Users/Ganesh/OneDrive/Desktop/New%20folder/indiansoftcenter/achievion.com/wp-content/uploads/2020/01/about_n1.png	(from https://achievion.com/story)
